,Track_id,Name,Album,Artist,Release_Date,Length,Popularity,Acousticness,Danceability,Energy,Instrumentness,Liveness,Loudness,Valence,Speechness,Tempo,Time_Signature
0,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,2020-03-20,200040,93,0.00146,0.514,0.73,9.54e-05,0.0897,-5.934,0.334,0.0598,171.005,4
1,7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,89,0.581,0.825,0.652,0.0,0.0931,-3.183,0.931,0.0802,95.977,4
2,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,92,0.751,0.501,0.405,0.0,0.105,-5.679,0.446,0.0319,109.891,4
3,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,88,0.533,0.755,0.522,0.0,0.0685,-4.368,0.925,0.0575,89.96,4
4,7MXVkk9YMctZqd1Srtv4MB,Starboy,Starboy,The Weeknd,2016-11-25,230453,94,0.141,0.679,0.587,6.35e-06,0.137,-7.015,0.486,0.276,186.003,4
5,4LRPiXqCikLlN15c3yImP7,As It Was,As It Was,Harry Styles,2022-03-31,167303,32,0.342,0.52,0.731,0.00101,0.311,-5.338,0.662,0.0557,173.93,4
6,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,2019-10-17,209438,78,0.692,0.824,0.588,0.000104,0.149,-6.4,0.513,0.0924,98.027,4
7,1zi7xx7UVEFkmKfv06H8x0,One Dance,Views,Drake,2016-05-06,173986,91,0.00776,0.792,0.625,0.0018,0.329,-5.609,0.37,0.0536,103.967,4
8,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,85,0.0383,0.591,0.764,0.0,0.103,-5.484,0.478,0.0483,169.928,4
9,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.129,0.0712,159.801,4
10,0pqnGHJpmpxLKifKRmU6WP,Believer,Evolve,Imagine Dragons,2017-06-23,204346,90,0.0622,0.776,0.78,0.0,0.081,-4.374,0.666,0.128,124.949,4
11,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Dreamland (+ Bonus Levels),Glass Animals,2020-08-06,238805,19,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,0.531,0.0944,80.87,4
12,0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),Ed Sheeran,2017-03-03,263400,90,0.163,0.599,0.448,0.0,0.106,-6.312,0.168,0.0232,95.05,3
13,7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,The Chainsmokers,2016-07-29,244960,87,0.414,0.748,0.524,0.0,0.111,-5.599,0.661,0.0338,95.01,4
14,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,240400,92,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.398,0.0336,124.053,4
15,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,James Arthur,2016-10-28,211466,89,0.695,0.358,0.557,0.0,0.0902,-7.398,0.494,0.059,85.043,4
16,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,91,0.934,0.351,0.296,0.0,0.095,-10.109,0.12,0.0333,115.284,4
17,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,82,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.749,0.029,116.967,4
18,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.122,0.548,0.816,0.0,0.335,-4.209,0.557,0.0465,95.39,4
19,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,85,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.679,0.083,123.95,4
20,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,87,0.349,0.511,0.566,0.0,0.34,-7.23,0.218,0.2,83.903,4
21,2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,85,0.328,0.701,0.425,0.13,0.1,-10.965,0.562,0.375,135.128,4
22,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,Drake,2018-06-29,198973,87,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,0.357,0.109,77.169,4
23,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,89,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0.446,0.0317,103.019,4
24,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,x (Deluxe Edition),Ed Sheeran,2014-06-21,258986,87,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.201,0.0476,107.989,4
25,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,2014-06-21,281560,85,0.474,0.781,0.445,0.0,0.184,-6.061,0.591,0.0295,78.998,4
26,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,1975-11-21,354320,83,0.271,0.414,0.404,0.0,0.3,-9.928,0.224,0.0499,71.105,4
27,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,Hozier,2014-07-20,241688,87,0.634,0.566,0.664,0.0,0.116,-5.303,0.437,0.0464,128.945,4
28,21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,89,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.553,0.0395,120.042,4
29,2VxeLyX666F8uXCJ0dZF8B,Shallow,A Star Is Born Soundtrack,Lady Gaga,2018-10-05,215733,87,0.371,0.572,0.385,0.0,0.231,-6.362,0.323,0.0308,95.799,4
30,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Dream Your Life Away,Vance Joy,2014-09-08,204280,90,0.431,0.484,0.731,0.0,0.151,-6.694,0.51,0.0379,101.654,4
31,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),Justin Bieber,2015-11-13,233720,87,0.835,0.609,0.378,0.0,0.28,-9.828,0.515,0.438,100.418,4
32,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,OneRepublic,2013-01-01,257265,90,0.0654,0.664,0.705,0.0,0.118,-4.972,0.477,0.0382,122.016,4
33,3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,2013-08-30,269560,88,0.922,0.422,0.264,0.0,0.132,-7.064,0.331,0.0322,119.93,4
34,1zB4vmk8tFRmM9UULNzbLB,Thunder,Evolve,Imagine Dragons,2017-06-23,187146,89,0.00671,0.605,0.822,0.134,0.147,-4.833,0.288,0.0438,167.997,4
35,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,89,0.0847,0.841,0.728,0.0,0.149,-3.37,0.43,0.0484,130.049,4
36,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore & Ryan Lewis,2012-10-09,258342,83,0.0291,0.641,0.922,0.0,0.0862,-4.457,0.847,0.0786,146.078,4
37,3JRniBnSeieJB2IJuOuys7,Another Love,Another Love,Tom Odell,2013-06-19,244360,2,0.717,0.442,0.538,2.95e-05,0.09,-8.55,0.139,0.0451,122.758,4
38,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,Twenty One Pilots,2015-05-15,202333,88,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.648,0.141,169.977,4
39,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,Avicii,2013-01-01,247426,89,0.0038,0.532,0.783,0.0012,0.161,-5.697,0.643,0.0523,124.08,4
40,7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,2015-08-28,242253,90,0.0671,0.585,0.564,0.0,0.135,-7.063,0.137,0.0515,113.003,4
41,6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",Ariana Grande,2019-02-08,178626,87,0.592,0.778,0.317,0.0,0.0881,-10.732,0.327,0.334,140.048,4
42,3ee8Jmje8o58CHK66QrVC2,SAD!,?,XXXTENTACION,2018-03-16,166605,83,0.258,0.74,0.613,0.00372,0.123,-4.88,0.473,0.145,75.023,4
43,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,All The Little Lights,Passenger,2012-11-05,252866,40,0.385,0.509,0.538,0.0,0.104,-7.335,0.244,0.0572,75.089,4
44,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,85,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.437,0.242,134.021,4
45,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,DAMN.,Kendrick Lamar,2017-04-14,177000,87,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.421,0.102,150.011,4
46,5qaEfEh1AtSdrdrByCP7qR,Demons,Night Visions,Imagine Dragons,2012-09-04,177506,88,0.19,0.505,0.71,0.00025,0.269,-3.015,0.428,0.0321,89.938,4
47,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,214846,86,0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0.592,0.11,123.994,4
48,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,182706,84,0.00264,0.732,0.75,0.0,0.109,-6.366,0.401,0.231,155.096,4
49,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,178146,87,0.335,0.563,0.664,0.0,0.0849,-5.044,0.688,0.154,166.928,4
50,7lPN2DXiMsVn7XUKtOW1CS,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,28,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.132,0.0601,143.874,4
51,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,2014 Forest Hills Drive,J. Cole,2014-12-09,292986,10,0.301,0.692,0.521,0.0,0.0565,-8.465,0.463,0.33,100.45,4
52,3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,2000-07-10,266773,93,0.00239,0.429,0.661,0.000121,0.234,-7.227,0.285,0.0281,173.372,4
53,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,87,0.00513,0.834,0.73,0.0,0.124,-3.714,0.446,0.222,155.008,4
54,1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Just Lose It,Eminem,2004-01-01,322226,84,0.00921,0.686,0.735,0.00066,0.342,-4.616,0.0596,0.264,171.355,4
55,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Illuminate,Shawn Mendes,2017-04-20,187973,88,0.106,0.444,0.819,0.0,0.107,-4.078,0.747,0.341,82.695,4
56,2dpaYNEQHiRxtZbfNsse99,Happier,Happier,Marshmello,2018-08-17,214289,41,0.191,0.687,0.792,0.0,0.167,-2.749,0.671,0.0452,100.015,4
57,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,AM,Arctic Monkeys,2013-09-09,272394,90,0.186,0.548,0.532,0.000263,0.217,-7.596,0.405,0.0323,85.03,4
58,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,209320,84,0.00261,0.762,0.7,1.56e-05,0.153,-6.021,0.608,0.0694,116.073,4
59,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,Encore,DJ Snake,2016-08-05,205946,88,0.0863,0.649,0.716,2.63e-05,0.135,-5.371,0.163,0.0349,99.988,4
60,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila,Camila Cabello,2018-01-12,217306,82,0.184,0.765,0.523,3.56e-05,0.132,-4.333,0.394,0.03,104.988,4
61,0ITfYkVUoFdPKd3BOAoYsH,Die For You,Die For You,The Weeknd,2016-11-26,260255,34,0.112,0.602,0.505,0.0,0.155,-8.197,0.457,0.0577,67.129,4
62,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,Hot Fuss,The Killers,2004,222973,90,0.00121,0.352,0.911,0.0,0.0995,-5.23,0.236,0.0747,148.033,4
63,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,85,0.00883,0.702,0.825,0.0,0.0674,-3.787,0.915,0.0601,102.977,4
64,09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),Justin Bieber,2015-11-13,200786,87,0.0797,0.654,0.76,0.0,0.299,-3.669,0.41,0.045,99.945,4
65,3Iw3nzrDdEuW4ypiZCgCtE,Stay With Me,Stay With Me,Sam Smith,2014-01-01,172723,44,0.588,0.418,0.42,6.39e-05,0.11,-6.444,0.184,0.0414,84.094,4
66,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,201660,84,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.533,0.0705,136.041,4
67,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2021-07-23,212000,80,0.0203,0.736,0.704,0.0,0.0501,-7.409,0.894,0.0615,149.995,4
68,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,87,0.64,0.681,0.372,0.0,0.169,-8.237,0.476,0.0432,91.873,4
69,33YmfTNoLnbkRnOjf7YIVm,Lean On (feat. MØ & DJ Snake),Peace Is the Mission,Major Lazer,2015-06-01,176561,49,0.00346,0.723,0.809,0.00123,0.565,-3.081,0.274,0.0625,98.007,4
70,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,The Eminem Show,Eminem,2002-05-26,290320,91,0.00286,0.908,0.669,0.0,0.237,-2.827,0.662,0.0738,112.238,4
71,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,85,0.215,0.63,0.804,0.0,0.253,-4.183,0.492,0.0363,123.146,4
72,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,24K Magic,Bruno Mars,2016-11-17,206693,89,0.013,0.853,0.56,0.0,0.0944,-4.961,0.86,0.0406,134.066,4
73,2b8fOow8UzyDFAE27YhOZM,Memories,Memories,Maroon 5,2019-09-20,189486,30,0.837,0.764,0.32,0.0,0.0822,-7.209,0.575,0.0546,91.019,4
74,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,2020-11-27,205090,79,0.401,0.731,0.573,5.22e-05,0.113,-10.059,0.145,0.0544,109.928,4
75,7dt6x5M1jzdTEt8oCbisTK,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,84,0.331,0.68,0.578,0.0,0.135,-5.804,0.341,0.04,145.038,4
76,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,89,0.38,0.866,0.813,0.0,0.0779,-4.063,0.969,0.0554,121.998,4
77,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,86,0.00801,0.856,0.609,8.15e-05,0.0344,-7.223,0.928,0.0824,114.988,4
78,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,213826,92,0.932,0.612,0.28,0.0,0.088,-8.648,0.387,0.0434,72.795,4
79,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-10-09,176840,81,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.898,0.0495,121.975,4
80,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,Jungle Rules,French Montana,2017-07-14,233901,88,0.0293,0.726,0.769,0.0101,0.104,-5.043,0.733,0.123,97.985,4
81,698ItKASDavgwZ3WjaWjtz,Faded,Different World,Alan Walker,2018-12-14,212106,82,0.0281,0.468,0.627,7.97e-06,0.11,-5.085,0.159,0.0476,179.642,4
82,0EjH2xRuoT9oz5QGenFxT1,Wonderwall - Remastered,"(What's The Story) Morning Glory (Remastered, Deluxe)",Oasis,2014-09-24,258773,28,0.000452,0.376,0.896,0.0,0.194,-4.065,0.472,0.0395,174.379,4
83,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220734,86,0.0134,0.635,0.841,0.0,0.0622,-5.379,0.424,0.0422,109.021,4
84,1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nevermind (Deluxe Edition),Nirvana,1991-09-26,301920,4,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.72,0.0564,116.761,4
85,0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,2016-05-06,197933,84,0.0353,0.664,0.714,8.42e-06,0.0843,-6.645,0.71,0.111,101.969,4
86,1SLxVWqXo9zNrrDKRa3m1G,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-06-19,242373,70,0.0954,0.486,0.617,3.23e-06,0.109,-7.115,0.417,0.0287,138.015,4
87,4xkOaSrkexMciUUogZKVTS,Till I Collapse,The Eminem Show,Eminem,2002-05-26,297786,87,0.0622,0.548,0.847,0.0,0.0816,-3.237,0.1,0.186,171.447,4
88,67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,2021-03-31,137875,75,0.297,0.61,0.508,0.0,0.384,-6.682,0.758,0.152,178.818,4
89,6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),Elton John,2021-08-13,202735,85,0.034,0.796,0.798,4.19e-05,0.0952,-6.312,0.942,0.0317,116.032,4
90,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),Linkin Park,2000,216880,91,0.00958,0.556,0.864,0.0,0.209,-5.87,0.4,0.0584,105.143,4
91,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,Don't Let Me Down,The Chainsmokers,2016-02-05,208373,82,0.157,0.532,0.869,0.00508,0.136,-5.094,0.422,0.172,159.803,4
92,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,84,0.229,0.717,0.653,0.0,0.101,-5.634,0.412,0.0658,106.966,4
93,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,Synchronicity (Remastered 2003),The Police,1983-06-17,253920,91,0.543,0.82,0.452,0.00294,0.0714,-9.796,0.74,0.0348,117.401,4
94,5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,1978-11-10,209413,86,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.609,0.17,156.295,4
95,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-10-28,241106,83,0.164,0.336,0.627,0.0,0.0708,-7.463,0.35,0.0384,150.273,4
96,5QO79kh1waicV47BqGRL3g,Save Your Tears,After Hours,The Weeknd,2020-03-20,215626,90,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,0.644,0.0309,118.051,4
97,3zkWCteF82vJwv0hRLba76,Stitches,Handwritten,Shawn Mendes,2015-04-14,206880,83,0.0152,0.746,0.754,0.0,0.0486,-6.684,0.746,0.0676,149.882,4
98,0t1kP63rueHleOhQkYSXFY,Dynamite,Dynamite (DayTime Version),BTS,2020-08-28,199053,6,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.737,0.0993,114.044,4
99,0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,Roddy Ricch,2019-12-06,196652,88,0.104,0.896,0.586,0.0,0.79,-6.687,0.642,0.0559,116.971,4
100,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema,2022-08-25,239317,89,0.382,0.801,0.806,0.000669,0.114,-5.206,0.802,0.0381,106.999,4
101,35EaSaiYjiMji47IBizlnZ,Zilevo,Zilevo,Edward Maya,2024-01-12,160000,55,0.0403,0.618,0.884,0.0367,0.146,-6.778,0.583,0.0839,125.938,4
102,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Beautiful Things,Benson Boone,2024-01-18,180304,100,0.151,0.472,0.471,0.0,0.14,-5.692,0.219,0.0603,105.029,3
103,6usohdchdzW9oML7VC4Uhk,Lose Control,Lose Control,Teddy Swims,2023-06-23,210688,91,0.199,0.561,0.604,1.9e-05,0.104,-4.409,0.242,0.0337,159.92,3
104,7iL6o9tox1zgHpKUfh9vuC,In Da Club,Get Rich Or Die Tryin',50 Cent,2003-02-06,193466,86,0.255,0.899,0.713,0.0,0.0708,-2.752,0.777,0.366,90.051,4
105,3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Scared To Start,Michael Marcagi,2024-01-12,159636,90,0.384,0.527,0.551,2.75e-06,0.403,-11.258,0.443,0.0345,148.035,4
106,06wOQGz4bGB7HETrIjpIep,Without Me,The Eminem Show,Eminem,2002-05-26,290226,0,0.00299,0.915,0.656,0.0,0.324,-2.827,0.642,0.0716,112.243,4
107,5aIVCx5tnk0ntmdiinnYvw,Water,Water,Tyla,2023-07-28,200255,94,0.0856,0.673,0.722,0.0,0.137,-3.495,0.519,0.0755,117.187,4
108,2yuX062OwOE7Jao97jUziv,Closer to the Edge,Closer to the Edge,PANDIT,2023-04-11,158976,50,0.182,0.755,0.562,0.000232,0.166,-7.336,0.298,0.299,126.873,4
109,2kQuhkFX7uSVepCD3h29g5,Smack That,Konvicted,Akon,2006-01-01,212360,88,0.321,0.939,0.742,0.0,0.107,-5.171,0.924,0.0467,118.978,4
110,2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Peace Is The Mission : Extended,Major Lazer,2015-11-27,176561,84,0.00346,0.723,0.809,0.00123,0.565,-3.081,0.274,0.0625,98.007,4
111,6PLQwjmRMV9yNcNbj6YHSy,On The Floor (Ven a Bailar),Discoteca a Domicilio,Various Artists,2021-08-25,292186,0,0.0759,0.717,0.814,0.00108,0.203,-4.638,0.688,0.0385,129.982,4
